id,license id,account number,site number,legal name,doing business as name,address,city,state,zip code,ward,precinct,ward precinct,police district,license code,license description,business activity id,business activity,license number,application type,application created date,application requirements complete,payment date,conditional approval,license term start date,license term expiration date,license approved for issuance,date issued,license status,license status change date,ssa,latitude,longitude,location
2246676-20150416,2384598,379968,1,MARCO ANTHONY MERCADO,MARCO ANTHONY MERCADO,6700 S SOUTH SHORE DR 22TH 22K,CHICAGO,IL,60649,5,32,5-32,3,4406,Peddler License,770,"Peddler - Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way (Special)",2246676,RENEW,,02/15/2015,04/15/2015,N,04/16/2015,04/15/2017,,04/15/2015,AAI,,,41.773438566,-87.566899306,"(41.77343856600946, -87.56689930583318)"
2246734-20150416,2384612,379998,1,ISMAIL MIKAL KALIMULLAH,ISMAIL MIKAL KALIMULLAH,2222 E 68TH ST 2ND,CHICAGO,IL,60649,5,1,5-1,3,4406,Peddler License,770,"Peddler - Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way (Special)",2246734,RENEW,,02/15/2015,04/17/2015,N,04/16/2015,04/15/2017,,04/17/2015,AAI,,,41.771798073,-87.570630027,"(41.77179807321895, -87.57063002678628)"
2246821-20150416,2384632,380043,1,"STONY SPIN CYCLE, INC.",STONY SPIN CYCLE,7352 S STONY ISLAND AVE 1ST,CHICAGO,IL,60649,7,19,7-19,3,4404,Regulated Business License,692 | 856,"Laundromat - Self Service | Vending Machines (Sodas, Candy, Chips)",2246821,RENEW,,02/15/2015,03/08/2015,N,04/16/2015,04/15/2017,03/08/2015,03/09/2015,AAI,,42,41.760822027,-87.586337617,"(41.760822027318554, -87.58633761694024)"
2246983-20150416,2384672,380118,1,CHANTHON LY,3 DIAMOND NAILS,1867 E 71ST ST,CHICAGO,IL,60649,5,42,5-42,3,1010,Limited Business License,896 | 895,Skincare Services | Nail Services,2246983,RENEW,,02/15/2015,03/13/2015,N,04/16/2015,04/15/2017,03/13/2015,03/16/2015,AAI,,42,41.765940617,-87.578711994,"(41.76594061707979, -87.57871199432937)"
2264016-20150616,2396930,382016,1,"THE MOONROSE AGENCY, INC.","THE MOONROSE AGENCY, INC.",7551 S CLYDE AVE 1,CHICAGO,IL,60649,8,,8-,,4404,Regulated Business License,637 | 667,Computer Automated Design (Home Occ) | Graphic Design (Home Occ),2264016,RENEW,,04/15/2015,06/04/2015,N,06/16/2015,06/15/2017,06/04/2015,06/08/2015,AAI,,,41.757406468,-87.573518079,"(41.75740646821936, -87.57351807859179)"
2269603-20150816,2410372,382240,1,"MERRILL FOOD, INC.",MERRILL FOOD,2122 E 71ST ST 1ST,CHICAGO,IL,60649,5,47,5-47,3,1006,Retail Food Establishment,775 | 767,Retail Sales of Perishable Foods | Retail Sales of General Merchandise and Non-Perishable Food,2269603,RENEW,,06/15/2015,08/13/2015,N,08/16/2015,08/15/2017,08/13/2015,08/17/2015,AAC,08/25/2016,42,41.766382962,-87.572864082,"(41.76638296181624, -87.57286408218143)"
2278383-20150816,2410373,382240,1,"MERRILL FOOD, INC.",MERRILL FOOD,2122 E 71ST ST 1ST,CHICAGO,IL,60649,5,47,5-47,3,1781,Tobacco Retail Over Counter,776,Retail Sales of Tobacco Products,2278383,RENEW,,06/15/2015,08/13/2015,N,08/16/2015,08/15/2017,08/13/2015,08/17/2015,AAC,08/25/2016,42,41.766382962,-87.572864082,"(41.76638296181624, -87.57286408218143)"
2288704-20151016,2422319,383256,3,"QUICK STOP FOOD GROUP, INC.",QUICK STOP FOOD MART,2226 E 79TH ST 1ST,CHICAGO,IL,60649,7,57,7-57,4,1006,Retail Food Establishment,775 | 904,Retail Sales of Perishable Foods | Retail Sales of General Merchandise,2288704,RENEW,,08/15/2015,10/13/2015,N,10/16/2015,10/15/2017,10/13/2015,10/28/2015,AAI,,49,41.751792768,-87.569950001,"(41.75179276821392, -87.56995000081426)"
2278490-20150816,2410690,383769,1,"EGYPTIAN BEAUTY SALON, INC.","EGYPTIAN BEAUTY SALON, INC",6908 S STONY ISLAND AVE 1,CHICAGO,IL,60649,5,10,5-10,3,1010,Limited Business License,894,Hair Services,2278490,RENEW,,06/15/2015,08/04/2015,N,08/16/2015,08/15/2017,08/04/2015,08/05/2015,AAI,,42,41.769423254,-87.586390128,"(41.769423254193015, -87.58639012798285)"
2278757-20150916,2417263,383854,1,"PARKVIEW MART, INC.",MOBIL,6700-6718 S JEFFERY BLVD,CHICAGO,IL,60649,5,43,5-43,3,1275,Filling Station,666,Operation of a Fuel Filling Station,2278757,RENEW,,07/15/2015,08/18/2015,N,09/16/2015,09/15/2017,08/18/2015,08/19/2015,AAI,,,41.773368409,-87.576638552,"(41.77336840854663, -87.57663855217714)"
2278760-20150916,2417264,383854,1,"PARKVIEW MART, INC.",MOBIL,6700-6718 S JEFFERY BLVD,CHICAGO,IL,60649,5,43,5-43,3,1781,Tobacco Retail Over Counter,776,Retail Sales of Tobacco Products,2278760,RENEW,,07/15/2015,08/18/2015,N,09/16/2015,09/15/2017,08/18/2015,08/19/2015,AAI,,,41.773368409,-87.576638552,"(41.77336840854663, -87.57663855217714)"
2278759-20150916,2417262,383854,1,"PARKVIEW MART, INC.",MOBIL,6700-6718 S JEFFERY BLVD,CHICAGO,IL,60649,5,43,5-43,3,1006,Retail Food Establishment,775 | 904,Retail Sales of Perishable Foods | Retail Sales of General Merchandise,2278759,RENEW,,07/15/2015,08/18/2015,N,09/16/2015,09/15/2017,08/18/2015,08/19/2015,AAI,,,41.773368409,-87.576638552,"(41.77336840854663, -87.57663855217714)"
2293778-20151216,2431341,386096,1,CAR WASH KI SAWAARI INC.,STONEY ISLAND HAND CAR WASH,7211 S STONY ISLAND AVE,CHICAGO,IL,60649,7,49,7-49,3,1010,Limited Business License,627,Car Wash,2293778,RENEW,,10/15/2015,12/10/2015,N,12/16/2015,12/15/2017,12/10/2015,12/11/2015,AAI,,42,41.763900003,-87.585719186,"(41.763900003298495, -87.58571918644691)"
2298451-20151216,2431442,386542,1,"M Squared Professional Services, INC.","M Squared Professional Services, INC.",7447 S EUCLID PKWY 1ST,CHICAGO,IL,60649,8,,8-,,4404,Regulated Business License,724 | 719,Other Home Occupations | Non-Professional Consulting (Home Occ),2298451,RENEW,,10/15/2015,12/15/2015,N,12/16/2015,12/15/2017,12/15/2015,12/16/2015,AAI,,,41.759034676,-87.578089257,"(41.759034676006564, -87.57808925697529)"
2299268-20151216,2431587,386877,1,VICKY NGUYEN,WONDER NAILS,1534 E 75TH ST 1 B,CHICAGO,IL,60619,8,50,8-50,3,1010,Limited Business License,895,Nail Services,2299268,RENEW,,10/15/2015,10/23/2015,N,12/16/2015,12/15/2017,10/23/2015,10/26/2015,AAI,,42,41.75886564,-87.587080756,"(41.75886563994302, -87.58708075629605)"
2385427-20160116,2436862,387030,2,CHARLSITA BURTON,ITS MAJOR,1735-1737 E 71ST ST 1ST,CHICAGO,IL,60649,7,36,7-36,3,1010,Limited Business License,197,Tax Preparation Services,2385427,RENEW,,11/15/2015,03/18/2016,N,01/16/2016,01/15/2018,03/18/2016,03/18/2016,AAI,,42,41.765907963,-87.582303634,"(41.7659079633385, -87.58230363433395)"
2304353-20160216,2441959,387354,1,"PHILY SUB, INC.","PHILY SUB, INC.",1914 E 79TH ST,CHICAGO,IL,60649,8,23,8-23,4,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2304353,RENEW,,12/15/2015,02/08/2016,N,02/16/2016,02/15/2018,02/08/2016,02/09/2016,AAI,,50,41.751693955,-87.577775696,"(41.75169395492644, -87.57777569610455)"
2308192-20160216,2442117,387807,1,Never Surrender INC,Never Surrender INC,2234 E 75TH ST 1,CHICAGO,IL,60649,7,,7-,,4404,Regulated Business License,670 | 926,Health Club | Fitness Classes,2308192,RENEW,,12/15/2015,02/13/2016,N,02/16/2016,02/15/2018,02/13/2016,02/16/2016,AAI,,49,41.759059412,-87.569877265,"(41.75905941165176, -87.56987726540432)"
2308500-20160216,2442198,387966,1,The Bowa Group Inc.,The Bowa Group,7050 S STONY ISLAND AVE GROUND,CHICAGO,IL,60649,5,,5-,,1010,Limited Business License,632,Commercial Construction,2308500,RENEW,,12/15/2015,01/22/2016,N,02/16/2016,02/15/2018,01/22/2016,01/25/2016,AAI,,42,41.766449122,-87.586485598,"(41.76644912181148, -87.58648559833821)"
2308505-20160216,2442201,387971,1,M AND Y LITTLE BABAS INC,LITTLE BABABS PHILLY STEAK,2660 E 79TH ST 1ST UNITE A1,CHICAGO,IL,60649,7,,7-,,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2308505,RENEW,,12/15/2015,02/18/2016,N,02/16/2016,02/15/2018,02/18/2016,03/17/2016,AAI,,49,41.751937934,-87.559086946,"(41.75193793360491, -87.55908694571022)"
2442701-20151222,2442701,388151,2,"TOSS IT UP, LLC",TOSS IT UP,2772 E 75TH ST 5TH 5A-NE,CHICAGO,IL,60649,7,11,7-11,3,4404,Regulated Business License,724 | 719,Other Home Occupations | Non-Professional Consulting (Home Occ),2442701,ISSUE,12/22/2015,12/22/2015,12/22/2015,N,12/22/2015,02/15/2018,12/22/2015,12/22/2015,AAI,,,41.761176741,-87.556278502,"(41.76117674115473, -87.55627850183659)"
2333442-20160216,2442292,388172,2,babacar diakhate,Touba Caribbean connexion,1964 E 73RD ST 1,CHICAGO,IL,60649,5,,5-,,1006,Retail Food Establishment,767 | 904 | 766,Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of General Merchandise | Retail Sales of Fresh Fruits and Vegetables,2333442,RENEW,,12/15/2015,01/20/2016,N,02/16/2016,02/15/2018,01/20/2016,01/21/2016,AAI,,,41.762617586,-87.576760823,"(41.76261758556826, -87.57676082253168)"
2320199-20160416,2451041,389177,1,SHARKS FISH ON 71ST INC.,SHARKS FISH & CHICKEN,1734 E 71ST ST,CHICAGO,IL,60649,5,28,5-28,3,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2320199,RENEW,,02/15/2016,03/17/2016,N,04/16/2016,04/15/2018,03/17/2016,08/30/2016,AAI,,42,41.766289805,-87.58231129,"(41.7662898046204, -87.58231128994727)"
2320958-20160416,2451199,389473,1,"NABALI 75, INC.",THE CONNECT,1534 E 75TH ST 1ST A,CHICAGO,IL,60619,8,50,8-50,3,1010,Limited Business License,922 | 767 | 727,Retail Sales of Cell Phones and Accessories | Retail Sales of General Merchandise and Non-Perishable Food | Payment Center,2320958,RENEW,,02/15/2016,04/20/2016,N,04/16/2016,04/15/2018,04/20/2016,05/04/2016,AAI,,42,41.75886564,-87.587080756,"(41.75886563994302, -87.58708075629605)"
2328386-20160516,2457263,390291,1,3rd Phase Barbershop,"3rd Phase Barbershop, LP",2225 E 71ST ST 1,CHICAGO,IL,60649,5,,5-,,1010,Limited Business License,904,Retail Sales of General Merchandise,2328386,RENEW,,03/15/2016,05/14/2016,N,05/16/2016,05/15/2018,05/14/2016,05/17/2016,AAI,,42,41.766024697,-87.570303312,"(41.766024697422644, -87.57030331215692)"
2328418-20160516,2457269,390304,1,ROBERT C. GIBSON,NUPHASE ELECTRIC,2243 E 73RD ST 1ST,CHICAGO,IL,60649,7,9,7-9,3,4404,Regulated Business License,673 | 602,Home Repair Services | Administrative Commercial Office,2328418,RENEW,,03/15/2016,04/21/2016,N,05/16/2016,05/15/2018,04/21/2016,04/22/2016,AAI,,,41.762476339,-87.569606648,"(41.76247633944491, -87.56960664766693)"
2328523-20160711,2328523,390349,1,KIDS ARE US LEARNING ACADEMY INC.,KIDS ARE US LEARNING ACADEMY INC.,7457 S BENNETT AVE,CHICAGO,IL,60649,8,57,8-57,3,1023,Children's Services Facility License,821,"Supervision of, and Care for, Children 0-6 Years of Age, During the Day Between 6am-9pm With Before and After School Programs",2328523,ISSUE,05/13/2014,04/12/2016,04/12/2016,N,07/11/2016,07/15/2018,07/08/2016,07/11/2016,AAI,,,41.758991486,-87.579058827,"(41.758991485836, -87.57905882688777)"
2447083-20160420,2447083,390449,2,JETUN COBURN AND CAMERON DAMON SKELTON,SOUTH SHORE CUSTOM APPAREL,7619 S JEFFERY BLVD 1ST C,CHICAGO,IL,60649,8,60,8-60,4,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2447083,ISSUE,02/08/2016,04/20/2016,04/20/2016,N,04/20/2016,06/15/2018,04/20/2016,04/20/2016,AAI,,,41.756462428,-87.575944591,"(41.75646242787495, -87.57594459051762)"
2333184-20160616,2462684,390462,1,ALFIE ERIC PATTERSON,ALFIE PATTERSON,7424 S YATES BLVD,CHICAGO,IL,60649,7,50,7-50,3,4404,Regulated Business License,719,Non-Professional Consulting (Home Occ),2333184,RENEW,,04/15/2016,12/19/2016,N,06/16/2016,06/15/2018,12/19/2016,12/20/2016,AAI,,49,41.760034458,-87.566542214,"(41.76003445754049, -87.56654221354911)"
2334824-20160616,2462956,391097,1,HERMAN RAY ROUNDTREE,HERMAN RAY ROUNDTREE,2373 E 70TH ST,CHICAGO,IL,60649,5,44,5-44,3,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2334824,RENEW,,04/15/2016,06/15/2016,N,06/16/2016,06/15/2018,,06/15/2016,AAI,,,41.767962624,-87.566891362,"(41.76796262398819, -87.56689136234759)"
2340642-20160916,2482340,391287,1,"RAINBOW BEACH QOC, LLC",RAINBOW BEACH CARE CENTER,7325 S EXCHANGE AVE,CHICAGO,IL,60649,7,44,7-44,3,4404,Regulated Business License,699,Long Term Care Facility,2340642,RENEW,,07/15/2016,10/11/2016,N,09/16/2016,09/15/2018,10/11/2016,10/12/2016,AAI,,49,41.762168766,-87.562641244,"(41.762168766250305, -87.56264124442326)"
2341089-20160716,2468910,391541,1,Vernon F Thompson,Vernon Thompson's,1972 E 73RD ST 1ST FLOOR,CHICAGO,IL,60649,5,,5-,,1010,Limited Business License,904,Retail Sales of General Merchandise,2341089,RENEW,,05/15/2016,07/08/2016,N,07/16/2016,07/15/2018,07/08/2016,07/11/2016,AAI,,,41.7626216,-87.576444227,"(41.762621600077416, -87.57644422671174)"
2341870-20160716,2469031,391831,1,"Saving R Little Hearts, Corp.",Saving R Little Hearts,2722 E 77TH ST N/A,CHICAGO,IL,60649,7,,7-,,4404,Regulated Business License,724,Other Home Occupations,2341870,RENEW,,05/15/2016,07/16/2016,N,07/16/2016,07/15/2018,07/16/2016,07/18/2016,AAI,,49,41.755580161,-87.557542542,"(41.75558016119524, -87.55754254154658)"
2341889-20160816,2475349,391837,1,KAS TUTORIAL LLC,KAS TUTORIAL LLC,2324 E 75TH ST 1ST,CHICAGO,IL,60649,7,50,7-50,3,1023,Children's Services Facility License,905,After School Program / Tutoring Children Under 18 Years of Age,2341889,RENEW,,06/15/2016,08/14/2016,N,08/16/2016,08/15/2018,08/14/2016,08/15/2016,AAI,,49,41.759082398,-87.567738363,"(41.759082397928815, -87.56773836279858)"
2354834-20150128,2354834,393201,1,"ZION HERITAGE, INC.,",STONY LAUNDRY,6808 S STONY ISLAND AVE,CHICAGO,IL,60649,5,5,5-5,3,4404,Regulated Business License,692,Laundromat - Self Service,2354834,ISSUE,09/04/2014,01/28/2015,01/28/2015,N,01/28/2015,02/15/2017,01/28/2015,01/28/2015,AAI,,42,41.771197123,-87.586421296,"(41.77119712308174, -87.58642129634357)"
2355245-20150320,2355245,393356,1,SUPERIOR TIRE INC.,SUPERIOR TIRE INC.,7683 S SOUTH CHICAGO AVE 1ST,CHICAGO,IL,60619,5,12,5-12,4,8340,Motor Vehicle Services License,713 | 779,"Motor Vehicle Repair - No Engine and No Body | Sale and Storage of Tires, 100 - 1000",2355245,ISSUE,09/10/2014,03/17/2015,03/18/2015,N,03/20/2015,04/15/2017,03/20/2015,03/20/2015,AAI,,42,41.755177018,-87.59047564,"(41.75517701843655, -87.5904756395168)"
2359267-20161016,2487246,393769,1,"SEE THRU KITCHEN STONY ISLAND, INC",SEE THRU CHINESE KITCHEN,6700 S STONY ISLAND AVE 1ST D,CHICAGO,IL,60649,5,5,5-5,3,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2359267,RENEW,,08/15/2016,08/31/2016,N,10/16/2016,10/15/2018,08/31/2016,09/01/2016,AAI,,42,41.773292896,-87.586442368,"(41.77329289585066, -87.58644236831432)"
2359469-20161016,2487278,393842,1,CAROL PALMER,CAROL PALMER,7641 S MERRILL AVE 1,CHICAGO,IL,60649,8,65,8-65,4,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2359469,RENEW,,08/15/2016,10/03/2016,N,10/16/2016,10/15/2018,,10/03/2016,AAI,,,41.755885314,-87.572270563,"(41.75588531376121, -87.57227056325249)"
2359869-20160623,2359869,393998,1,THE LEAF RESTAURANT COMPANY,THE BANANA LEAF RESTAURANT,1948 E 79TH ST 1ST,CHICAGO,IL,60649,8,23,8-23,4,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2359869,ISSUE,10/08/2014,06/17/2016,06/17/2016,N,06/23/2016,07/15/2018,06/23/2016,06/23/2016,AAI,,50,41.751710433,-87.576468629,"(41.75171043268834, -87.5764686289653)"
2363609-20161116,2491879,394473,1,K - Jazz Beauty Supply Corporation,K - Jazz Beauty Supply,2660 E 79TH ST 1ST FL C,CHICAGO,IL,60649,7,,7-,,1010,Limited Business License,904,Retail Sales of General Merchandise,2363609,RENEW,,09/15/2016,10/29/2016,N,11/16/2016,11/15/2018,10/29/2016,10/31/2016,AAI,,49,41.751937934,-87.559086946,"(41.75193793360491, -87.55908694571022)"
2363957-20161216,2495428,394622,1,STONY ISLAND MART INC.,B.P.,7448 S STONY ISLAND AVE,CHICAGO,IL,60649,8,50,8-50,3,1781,Tobacco Retail Over Counter,937,Retail Sales of Tobacco and Flavored Tobacco Products,2363957,RENEW,,10/15/2016,12/01/2016,N,12/16/2016,12/15/2018,12/01/2016,12/02/2016,AAI,,42,41.759123815,-87.586294285,"(41.759123814895936, -87.58629428541403)"
2363955-20161216,2495429,394622,1,STONY ISLAND MART INC.,B.P.,7448 S STONY ISLAND AVE,CHICAGO,IL,60649,8,50,8-50,3,1275,Filling Station,666,Operation of a Fuel Filling Station,2363955,RENEW,,10/15/2016,12/01/2016,N,12/16/2016,12/15/2018,12/01/2016,12/02/2016,AAI,,42,41.759123815,-87.586294285,"(41.759123814895936, -87.58629428541403)"
2363956-20161216,2495430,394622,1,STONY ISLAND MART INC.,B.P.,7448 S STONY ISLAND AVE,CHICAGO,IL,60649,8,50,8-50,3,1006,Retail Food Establishment,736,"Preparation of Food, Coffee or Drinks",2363956,RENEW,,10/15/2016,12/01/2016,N,12/16/2016,12/15/2018,12/01/2016,12/02/2016,AAI,,42,41.759123815,-87.586294285,"(41.759123814895936, -87.58629428541403)"
2364202-20151228,2364202,394686,1,"AMAZING GRACE KIDS PALACE, INC.","AMAZING GRACE KIDS PALACE, INC.",2368 E 69TH ST 1ST,CHICAGO,IL,60649,5,29,5-29,3,1023,Children's Services Facility License,821,"Supervision of, and Care for, Children 0-6 Years of Age, During the Day Between 6am-9pm With Before and After School Programs",2364202,ISSUE,11/10/2014,10/14/2015,10/14/2015,N,12/28/2015,01/15/2018,12/22/2015,12/28/2015,AAI,,,41.77000942,-87.567093037,"(41.770009419938006, -87.56709303658094)"
2368800-20150224,2368800,394968,24,"TRI CITY FOODS OF ILLINOIS, INC",BURGER KING #8312,7222 S STONY ISLAND AVE,CHICAGO,IL,60649,7,9,7-9,3,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2368800,ISSUE,12/03/2014,02/11/2015,02/17/2015,N,02/24/2015,03/15/2017,02/23/2015,02/24/2015,AAI,,42,41.763491056,-87.586406645,"(41.763491056003545, -87.58640664530046)"
2368719-20161216,2495595,395053,1,SEE THRU KITCHEN JEFFERY INC.,SEE THRU CHINESE KITCHEN,7613 S JEFFERY BLVD,CHICAGO,IL,60649,8,60,8-60,4,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2368719,RENEW,,10/15/2016,11/01/2016,N,12/16/2016,12/15/2018,11/01/2016,11/01/2016,AAI,,,41.756631651,-87.575947881,"(41.75663165072997, -87.57594788111123)"
2379066-20161216,2495641,395176,3,CHOICE WIRELESS IL LLC,METRO PCS,1916 E 79TH ST 1ST,CHICAGO,IL,60649,8,23,8-23,4,1010,Limited Business License,922,Retail Sales of Cell Phones and Accessories,2379066,RENEW,,10/15/2016,12/06/2016,N,12/16/2016,12/15/2018,12/06/2016,12/07/2016,AAC,12/23/2016,50,41.751695037,-87.577691218,"(41.75169503651116, -87.57769121809221)"
2369130-20161216,2495653,395202,1,"THE VILLAGE WELL LAUNDRY, LLC",THE VILLAGE WELL LAUNDRY,2126 E 75TH ST 1ST,CHICAGO,IL,60649,7,4,7-4,3,4404,Regulated Business License,693,Laundry Service,2369130,RENEW,,10/15/2016,12/13/2016,N,12/16/2016,12/15/2018,12/13/2016,12/14/2016,AAI,,,41.759028589,-87.572524331,"(41.75902858920018, -87.57252433140158)"
2374080-20170116,2500508,395573,1,Teresa LaGrone,Dimension Of Arts,2045 E 73RD ST 1ST,CHICAGO,IL,60649,7,,7-,,4404,Regulated Business License,863 | 831 | 730 | 724 | 722 | 667 | 613,"Wedding Planner (Home Occ) | Telephone Answering Service (Home Occ) | Photographer, Portrait Artist, Videographer (Home Occ) | Other Home Occupations | Online Sales (Home Occ) | Graphic Design (Home Occ) | Artist Work / Live Space",2374080,RENEW,,11/15/2016,12/27/2016,N,01/16/2017,01/15/2019,12/27/2016,12/28/2016,AAI,,,41.762426259,-87.574411661,"(41.76242625867933, -87.57441166117107)"
2374658-20150128,2374658,395782,1,JEFFERY BIG MARKET INC.,JEFFERY BIG MARKET INC.,2016 E 71ST ST,CHICAGO,IL,60649,5,40,5-40,3,1006,Retail Food Establishment,767 | 775,Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of Perishable Foods,2374658,ISSUE,01/13/2015,01/13/2015,01/13/2015,N,01/28/2015,02/15/2017,01/27/2015,01/28/2015,AAI,,42,41.766358563,-87.575567131,"(41.76635856343218, -87.57556713119926)"
2374755-20170116,2500591,395822,1,"8011 ELLIS, LLC","8011 ELLIS, LLC",1310 E 75TH ST 2ND,CHICAGO,IL,60619,8,50,8-50,3,4404,Regulated Business License,602 | 601,Administrative Commercial Office | Acquisition and Improvement of Land/Residential Buildings,2374755,RENEW,,11/15/2016,11/29/2016,N,01/16/2017,01/15/2019,11/29/2016,11/30/2016,AAI,,,41.758816119,-87.592779654,"(41.75881611946599, -87.59277965375071)"
2391303-20150408,2391303,395852,2,"DIRECT ONE WIRELESS CHICAGO, LLC",metroPCS,7122-7124 S JEFFERY BLVD 1ST,CHICAGO,IL,60649,5,42,5-42,3,1010,Limited Business License,922 | 727,Retail Sales of Cell Phones and Accessories | Payment Center,2391303,ISSUE,03/31/2015,04/08/2015,04/08/2015,N,04/08/2015,02/15/2017,04/08/2015,04/08/2015,AAI,,42,41.765437294,-87.576432797,"(41.7654372938236, -87.57643279693517)"
2379240-20150323,2379240,396037,1,JACQUETTA Y. MITCHELL,SHARPS MARKET,1851-1853 E 71ST ST 1ST,CHICAGO,IL,60649,7,36,7-36,3,1006,Retail Food Establishment,904 | 767 | 775,Retail Sales of General Merchandise | Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of Perishable Foods,2379240,ISSUE,01/26/2015,01/27/2015,01/27/2015,N,03/23/2015,04/15/2017,03/20/2015,03/23/2015,AAI,,42,41.765935744,-87.579399237,"(41.765935743817096, -87.57939923720924)"
2390890-20150420,2390890,396037,1,JACQUETTA Y. MITCHELL,SHARPS MARKET,1851-1853 E 71ST ST 1ST,CHICAGO,IL,60649,7,36,7-36,3,1781,Tobacco Retail Over Counter,937,Retail Sales of Tobacco and Flavored Tobacco Products,2390890,ISSUE,03/23/2015,04/06/2015,04/06/2015,N,04/20/2015,04/15/2017,04/20/2015,04/20/2015,AAI,,42,41.765935744,-87.579399237,"(41.765935743817096, -87.57939923720924)"
2379292-20150304,2379292,396063,1,ABIHA FISH & CHICKEN SUB INC.,ABIHA FISH & CHICKEN SUB,2608 E 79TH ST 1ST,CHICAGO,IL,60649,7,3,7-3,4,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2379292,ISSUE,01/27/2015,01/30/2015,01/30/2015,N,03/04/2015,03/15/2017,03/04/2015,03/04/2015,AAI,,49,41.751909459,-87.561015405,"(41.75190945892386, -87.56101540502641)"
2379695-20150213,2379695,396220,1,"DOLLAR TRUE, INC.",DOLLAR TRUE,2626 E 75TH ST,CHICAGO,IL,60649,7,23,7-23,3,1006,Retail Food Establishment,767 | 775,Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of Perishable Foods,2379695,ISSUE,02/04/2015,02/04/2015,02/04/2015,N,02/13/2015,02/15/2017,02/11/2015,02/13/2015,AAI,,49,41.759176876,-87.560424709,"(41.75917687557542, -87.56042470895784)"
